date,value
2009/12/5/21.5,8006.09
2009/12/5/22.0,8010.58
2009/12/5/22.5,7896.15
2009/12/5/23.0,7700.25
2009/12/5/23.5,7525.83
2009/12/6/0.0,7339.44
2009/12/6/0.5,7158.21
2009/12/6/1.0,6965.36
2009/12/6/1.5,6701.79
2009/12/6/2.0,6501.05
2009/12/6/2.5,6324.75
2009/12/6/3.0,6267.66
2009/12/6/3.5,6208.16
2009/12/6/4.0,6218.05
2009/12/6/4.5,6271.36
2009/12/6/5.0,6208.55
2009/12/6/5.5,6318.14
2009/12/6/6.0,6540.23
2009/12/6/6.5,6794.96
2009/12/6/7.0,7160.35
2009/12/6/7.5,7552.66
2009/12/6/8.0,7877.99
2009/12/6/8.5,8189.68
2009/12/6/9.0,8449.7
2009/12/6/9.5,8590.15
2009/12/6/10.0,8688.11
2009/12/6/10.5,8732.75
2009/12/6/11.0,8815.11
2009/12/6/11.5,8786.86
2009/12/6/12.0,8831.15
2009/12/6/12.5,8860.58
2009/12/6/13.0,8887.18
2009/12/6/13.5,8925.78
2009/12/6/14.0,8960.89
2009/12/6/14.5,9073.07
2009/12/6/15.0,9091.3
2009/12/6/15.5,9167.36
2009/12/6/16.0,9190.24
2009/12/6/16.5,9101.87
2009/12/6/17.0,9130.95
2009/12/6/17.5,9127.6
2009/12/6/18.0,9032.71
2009/12/6/18.5,8907.67
2009/12/6/19.0,8894.45
2009/12/6/19.5,8970.61
2009/12/6/20.0,9045.82
2009/12/6/20.5,8817.26
2009/12/6/21.0,8559.01
2009/12/6/21.5,8449.48
2009/12/6/22.0,8270.02
2009/12/6/22.5,8061.15
2009/12/6/23.0,7856.55
2009/12/6/23.5,7643.06
2009/12/7/0.0,7489.28
2009/12/7/0.5,7281.69
2009/12/7/1.0,7154.27
2009/12/7/1.5,6948.97
2009/12/7/2.0,6766.51
2009/12/7/2.5,6631.4
2009/12/7/3.0,6569.61
2009/12/7/3.5,6590.38
2009/12/7/4.0,6631.35
2009/12/7/4.5,6942.13
2009/12/7/5.0,7144.01
2009/12/7/5.5,7765.36
2009/12/7/6.0,8414.01
2009/12/7/6.5,8923.78
2009/12/7/7.0,9546.55
2009/12/7/7.5,9923.74
2009/12/7/8.0,10237.98
2009/12/7/8.5,10597.44
2009/12/7/9.0,10815.01
2009/12/7/9.5,10998.65
2009/12/7/10.0,11115.25
2009/12/7/10.5,11273.52
2009/12/7/11.0,11471.28
2009/12/7/11.5,11652.1
2009/12/7/12.0,11762.52
2009/12/7/12.5,11919.35
2009/12/7/13.0,12019.95
2009/12/7/13.5,12168.76
2009/12/7/14.0,12343.6
2009/12/7/14.5,12416.53
2009/12/7/15.0,12560.9
2009/12/7/15.5,12702.14
2009/12/7/16.0,12737.34
2009/12/7/16.5,12688.52
2009/12/7/17.0,12530.15
2009/12/7/17.5,12198.15
2009/12/7/18.0,11773.1
2009/12/7/18.5,11411.45
2009/12/7/19.0,11201.93
2009/12/7/19.5,11129.88
2009/12/7/20.0,10994.99
2009/12/7/20.5,10576.89
2009/12/7/21.0,9997.5
2009/12/7/21.5,9739.35
2009/12/7/22.0,9262.11
2009/12/7/22.5,9009.72
2009/12/7/23.0,8743.37
2009/12/7/23.5,8411.99
2009/12/8/0.0,8188.17
2009/12/8/0.5,7961.97
2009/12/8/1.0,7673.02
2009/12/8/1.5,7413.98
2009/12/8/2.0,7135.46
2009/12/8/2.5,6977.07
2009/12/8/3.0,6921.86
2009/12/8/3.5,6892.34
2009/12/8/4.0,6976.11
2009/12/8/4.5,7170.38
2009/12/8/5.0,7433.26
2009/12/8/5.5,8031.56
2009/12/8/6.0,8635.56
2009/12/8/6.5,9079.63
2009/12/8/7.0,9569.25
2009/12/8/7.5,9907.59
2009/12/8/8.0,10062.9
2009/12/8/8.5,10379.11
2009/12/8/9.0,10628.46
2009/12/8/9.5,10827.79
2009/12/8/10.0,10982.59
2009/12/8/10.5,11080.57
2009/12/8/11.0,11191.61
2009/12/8/11.5,11302.91
2009/12/8/12.0,11515.19
2009/12/8/12.5,11608.77
2009/12/8/13.0,11804.12
2009/12/8/13.5,11971.18
2009/12/8/14.0,12030.87
2009/12/8/14.5,12112.1
2009/12/8/15.0,12237.6
2009/12/8/15.5,12214.27
2009/12/8/16.0,12139.69
2009/12/8/16.5,11988.44
2009/12/8/17.0,11780.99
2009/12/8/17.5,11301.18
2009/12/8/18.0,10981.16
2009/12/8/18.5,10564.72
2009/12/8/19.0,10339.92
2009/12/8/19.5,10317.79
2009/12/8/20.0,10135.4
2009/12/8/20.5,9697.34
2009/12/8/21.0,9220.14
2009/12/8/21.5,9082.47
2009/12/8/22.0,8816.73
2009/12/8/22.5,8623.33
2009/12/8/23.0,8446.2
2009/12/8/23.5,8200.36
2009/12/9/0.0,8033.32
2009/12/9/0.5,7810.37
2009/12/9/1.0,7532.68
2009/12/9/1.5,7236.42
2009/12/9/2.0,6943.29
2009/12/9/2.5,6769.37
2009/12/9/3.0,6680.98
2009/12/9/3.5,6691.15
2009/12/9/4.0,6752.61
2009/12/9/4.5,6989.42
2009/12/9/5.0,7263.55
2009/12/9/5.5,7834.42
2009/12/9/6.0,8452.77
2009/12/9/6.5,8851.79
2009/12/9/7.0,9302.26
2009/12/9/7.5,9507.86
2009/12/9/8.0,9643.05
2009/12/9/8.5,9874.16
2009/12/9/9.0,9993.57
2009/12/9/9.5,10118.57
2009/12/9/10.0,10174.3
2009/12/9/10.5,10197.76
2009/12/9/11.0,10213.01
2009/12/9/11.5,10236.26
2009/12/9/12.0,10160.95
2009/12/9/12.5,10183.41
2009/12/9/13.0,10176.3
2009/12/9/13.5,10226.43
2009/12/9/14.0,10251.69
2009/12/9/14.5,10191.87
2009/12/9/15.0,10206.22
2009/12/9/15.5,10232.76
2009/12/9/16.0,10241
2009/12/9/16.5,10133.79
2009/12/9/17.0,9994.66
2009/12/9/17.5,9668.62
2009/12/9/18.0,9490.77
2009/12/9/18.5,9314.32
2009/12/9/19.0,9185.87
2009/12/9/19.5,9302.43
2009/12/9/20.0,9401.81
2009/12/9/20.5,9198.31
2009/12/9/21.0,8903.89
2009/12/9/21.5,8903.79
2009/12/9/22.0,8738.09
2009/12/9/22.5,8593.35
2009/12/9/23.0,8393.39
2009/12/9/23.5,8189.83
2009/12/10/0.0,7972.1
2009/12/10/0.5,7741.16
2009/12/10/1.0,7509.37
2009/12/10/1.5,7232.68
2009/12/10/2.0,6954.55
2009/12/10/2.5,6832.12
2009/12/10/3.0,6763.28
2009/12/10/3.5,6694.83
2009/12/10/4.0,6767.82
2009/12/10/4.5,7041.97
2009/12/10/5.0,7277.19
2009/12/10/5.5,7845.64
2009/12/10/6.0,8480.21
2009/12/10/6.5,8910.17
2009/12/10/7.0,9418.97
2009/12/10/7.5,9699.18
2009/12/10/8.0,9834.84
2009/12/10/8.5,10119.03
2009/12/10/9.0,10260.69
2009/12/10/9.5,10404.37
2009/12/10/10.0,10483.85
2009/12/10/10.5,10486.71
2009/12/10/11.0,10461.7
2009/12/10/11.5,10471.36
2009/12/10/12.0,10441.58
2009/12/10/12.5,10411.78
2009/12/10/13.0,10447.12
2009/12/10/13.5,10507.36
2009/12/10/14.0,10586.66
2009/12/10/14.5,10612.61
2009/12/10/15.0,10619.69
2009/12/10/15.5,10648.16
2009/12/10/16.0,10573.19
2009/12/10/16.5,10407.93
2009/12/10/17.0,10325.03
2009/12/10/17.5,10087.88
2009/12/10/18.0,9992.15
2009/12/10/18.5,9835.17
2009/12/10/19.0,9835.73
2009/12/10/19.5,9880.48
2009/12/10/20.0,9853.78
2009/12/10/20.5,9549.66
2009/12/10/21.0,9160.44
2009/12/10/21.5,9095.99
2009/12/10/22.0,8828.56
2009/12/10/22.5,8642.29
2009/12/10/23.0,8454.31
2009/12/10/23.5,8168.3
2009/12/11/0.0,7933.76
2009/12/11/0.5,7674.7
2009/12/11/1.0,7436.82
2009/12/11/1.5,7115.26
2009/12/11/2.0,6830.65
2009/12/11/2.5,6649.11
2009/12/11/3.0,6589.16
2009/12/11/3.5,6595.81
2009/12/11/4.0,6632.54
2009/12/11/4.5,6862.04
2009/12/11/5.0,7056.33
2009/12/11/5.5,7663.76
2009/12/11/6.0,8237.7
2009/12/11/6.5,8658.99
2009/12/11/7.0,9184.25
2009/12/11/7.5,9478.27
2009/12/11/8.0,9679.13
2009/12/11/8.5,9910.41
2009/12/11/9.0,9998.68
2009/12/11/9.5,10068.05
2009/12/11/10.0,10126.33
2009/12/11/10.5,10137.44
2009/12/11/11.0,10181.94
2009/12/11/11.5,10221.02
2009/12/11/12.0,10208.85
2009/12/11/12.5,10214.87
2009/12/11/13.0,10228.22
2009/12/11/13.5,10224.25
2009/12/11/14.0,10266.39
2009/12/11/14.5,10236.06
2009/12/11/15.0,10265.16
2009/12/11/15.5,10306.73
2009/12/11/16.0,10210.5
2009/12/11/16.5,10046.67
2009/12/11/17.0,9773.61
2009/12/11/17.5,9423.45
2009/12/11/18.0,9109.99
2009/12/11/18.5,8859.17
2009/12/11/19.0,8720.38
2009/12/11/19.5,8857.89
2009/12/11/20.0,8954.36
2009/12/11/20.5,8771.27
2009/12/11/21.0,8560.71
2009/12/11/21.5,8731.78
2009/12/11/22.0,8580.21
2009/12/11/22.5,8554.67
2009/12/11/23.0,8322.13
2009/12/11/23.5,8177.64
2009/12/12/0.0,7970.89
2009/12/12/0.5,7698.64
2009/12/12/1.0,7394.49
2009/12/12/1.5,7083.59
2009/12/12/2.0,6790.27
2009/12/12/2.5,6609.01
2009/12/12/3.0,6493.6
2009/12/12/3.5,6453.61
2009/12/12/4.0,6487.9
2009/12/12/4.5,6569.85
2009/12/12/5.0,6621.89
2009/12/12/5.5,6848.85
2009/12/12/6.0,7108.83
2009/12/12/6.5,7415.9
2009/12/12/7.0,7813.51
2009/12/12/7.5,8195.58
2009/12/12/8.0,8579.61
2009/12/12/8.5,8884.83
2009/12/12/9.0,9005
2009/12/12/9.5,9153.36
2009/12/12/10.0,9116.55
2009/12/12/10.5,9143.85
2009/12/12/11.0,9113.46
2009/12/12/11.5,9096.67
2009/12/12/12.0,8996.12
2009/12/12/12.5,9064.1
2009/12/12/13.0,8982.44
2009/12/12/13.5,9046.02
2009/12/12/14.0,9093.2
2009/12/12/14.5,9110.8
2009/12/12/15.0,9172.41
2009/12/12/15.5,9349.09
2009/12/12/16.0,9439.99
2009/12/12/16.5,9298.46
2009/12/12/17.0,9281.55
2009/12/12/17.5,9198.22
2009/12/12/18.0,9029.43
2009/12/12/18.5,8827.64
2009/12/12/19.0,8733.19
2009/12/12/19.5,8816.97
2009/12/12/20.0,8920.63
2009/12/12/20.5,8818.39
2009/12/12/21.0,8607.78
2009/12/12/21.5,8581.57
2009/12/12/22.0,8388.19
2009/12/12/22.5,8274.73
2009/12/12/23.0,8009.22
2009/12/12/23.5,7772.18
2009/12/13/0.0,7582.24
2009/12/13/0.5,7387.08
2009/12/13/1.0,7214.25
2009/12/13/1.5,6926.14
2009/12/13/2.0,6707.73
2009/12/13/2.5,6533.65
2009/12/13/3.0,6495.83
2009/12/13/3.5,6444.54
2009/12/13/4.0,6461.28
2009/12/13/4.5,6513.97
2009/12/13/5.0,6425.06
2009/12/13/5.5,6551.21
2009/12/13/6.0,6723.71
2009/12/13/6.5,6954.93
2009/12/13/7.0,7341.51
2009/12/13/7.5,7717.57
2009/12/13/8.0,8109.11
2009/12/13/8.5,8425.99
2009/12/13/9.0,8751.94
2009/12/13/9.5,8924.97
2009/12/13/10.0,9053.6
2009/12/13/10.5,9082.04
2009/12/13/11.0,9184.15
2009/12/13/11.5,9330.86
2009/12/13/12.0,9373.02
2009/12/13/12.5,9409.32
2009/12/13/13.0,9425.07
2009/12/13/13.5,9474.59
2009/12/13/14.0,9486.29
2009/12/13/14.5,9526.1
2009/12/13/15.0,9565.89
2009/12/13/15.5,9604.3
2009/12/13/16.0,9572.58
2009/12/13/16.5,9464.36
2009/12/13/17.0,9365.42
2009/12/13/17.5,9377.16
2009/12/13/18.0,9241.5
2009/12/13/18.5,9053.61
2009/12/13/19.0,8988.22
2009/12/13/19.5,9058.44
2009/12/13/20.0,9089.6
2009/12/13/20.5,8943.82
2009/12/13/21.0,8659.86
2009/12/13/21.5,8487.22
2009/12/13/22.0,8296.12
2009/12/13/22.5,8065.78
2009/12/13/23.0,7770.93
2009/12/13/23.5,7572.33
2009/12/14/0.0,7406.26
2009/12/14/0.5,7233.77
2009/12/14/1.0,7026.2
2009/12/14/1.5,6807.11
2009/12/14/2.0,6625.43
2009/12/14/2.5,6526.29
2009/12/14/3.0,6527.92
2009/12/14/3.5,6505.3
2009/12/14/4.0,6414.72
2009/12/14/4.5,6620.56
2009/12/14/5.0,7039.31
2009/12/14/5.5,7757.71
2009/12/14/6.0,8333.74
2009/12/14/6.5,8847.43
2009/12/14/7.0,9312.21
2009/12/14/7.5,9637.25
2009/12/14/8.0,9801.12
2009/12/14/8.5,10036.87
2009/12/14/9.0,10178.69
2009/12/14/9.5,10266.45
2009/12/14/10.0,10329.93
2009/12/14/10.5,10257.49
2009/12/14/11.0,10254.77
2009/12/14/11.5,10233.54
2009/12/14/12.0,10180.6
2009/12/14/12.5,10174.18
2009/12/14/13.0,10211.07
2009/12/14/13.5,10206
2009/12/14/14.0,10124.92
2009/12/14/14.5,10008.05
2009/12/14/15.0,10105.07
2009/12/14/15.5,10105.66
2009/12/14/16.0,10058
2009/12/14/16.5,9996.8
2009/12/14/17.0,9953.15
2009/12/14/17.5,9697.98
2009/12/14/18.0,9587.11
2009/12/14/18.5,9429.09
2009/12/14/19.0,9285.73
2009/12/14/19.5,9351.95
2009/12/14/20.0,9303.53
2009/12/14/20.5,9064.95
2009/12/14/21.0,8754.28
2009/12/14/21.5,8744.3
2009/12/14/22.0,8559.05
2009/12/14/22.5,8373.44
2009/12/14/23.0,8237.73
2009/12/14/23.5,8042.8
2009/12/15/0.0,7826.58
2009/12/15/0.5,7591.13
2009/12/15/1.0,7405.6
2009/12/15/1.5,7090.79
2009/12/15/2.0,6855.22
2009/12/15/2.5,6647.76
2009/12/15/3.0,6615.65
2009/12/15/3.5,6593.78
2009/12/15/4.0,6670.84
2009/12/15/4.5,6941.33
2009/12/15/5.0,7159.85
2009/12/15/5.5,7732.52
2009/12/15/6.0,8369.02
2009/12/15/6.5,8788
2009/12/15/7.0,9244.29
2009/12/15/7.5,9527.99
2009/12/15/8.0,9710.76
2009/12/15/8.5,10008.34
2009/12/15/9.0,10182.83
2009/12/15/9.5,10289.54
2009/12/15/10.0,10360.28
2009/12/15/10.5,10367.71
2009/12/15/11.0,10438.43
2009/12/15/11.5,10449.2
2009/12/15/12.0,10413.01
2009/12/15/12.5,10509.12
2009/12/15/13.0,10528.5
2009/12/15/13.5,10550.1
2009/12/15/14.0,10535.66
2009/12/15/14.5,10534.48
2009/12/15/15.0,10538.06
2009/12/15/15.5,10651.68
2009/12/15/16.0,10625.03
2009/12/15/16.5,10609.33
2009/12/15/17.0,10492.43
2009/12/15/17.5,10199.92
2009/12/15/18.0,10042.5
2009/12/15/18.5,9803.25
2009/12/15/19.0,9742.75
2009/12/15/19.5,9681.83
2009/12/15/20.0,9669.39
2009/12/15/20.5,9453.31
2009/12/15/21.0,9173.61
2009/12/15/21.5,9158.02
2009/12/15/22.0,8943.78
2009/12/15/22.5,8800.33
2009/12/15/23.0,8575.91
2009/12/15/23.5,8293.93
2009/12/16/0.0,8103.26
2009/12/16/0.5,7844.85
2009/12/16/1.0,7568.35
2009/12/16/1.5,7295.38
2009/12/16/2.0,6999.42
2009/12/16/2.5,6779.98
2009/12/16/3.0,6709.96
2009/12/16/3.5,6692.3
2009/12/16/4.0,6701.93
2009/12/16/4.5,6624.27
2009/12/16/5.0,6921.82
2009/12/16/5.5,7766.67
2009/12/16/6.0,8379.83
2009/12/16/6.5,8826.02
2009/12/16/7.0,9341.36
2009/12/16/7.5,9704.19
2009/12/16/8.0,10022.66
2009/12/16/8.5,10395.47
2009/12/16/9.0,10649.88
2009/12/16/9.5,10865.55
2009/12/16/10.0,11003.43
2009/12/16/10.5,11137.04
2009/12/16/11.0,11301.59
2009/12/16/11.5,11383.97
2009/12/16/12.0,11498.14
2009/12/16/12.5,11717.19
2009/12/16/13.0,11870.82
2009/12/16/13.5,11996.9
2009/12/16/14.0,12118.62
2009/12/16/14.5,12161.5
2009/12/16/15.0,12340.52
2009/12/16/15.5,12385.83
2009/12/16/16.0,12455.75
2009/12/16/16.5,12313.28
2009/12/16/17.0,12232.04
2009/12/16/17.5,11725.93
2009/12/16/18.0,11523.21
2009/12/16/18.5,11164.22
2009/12/16/19.0,10947.19
2009/12/16/19.5,10883.72
2009/12/16/20.0,10845.86
2009/12/16/20.5,10581.42
2009/12/16/21.0,10110.83
2009/12/16/21.5,9974.25
2009/12/16/22.0,9603.11
2009/12/16/22.5,9361.71
2009/12/16/23.0,9074.85
2009/12/16/23.5,8692.4
2009/12/17/0.0,8425.22
2009/12/17/0.5,8167.47
2009/12/17/1.0,7867.21
2009/12/17/1.5,7526.86
2009/12/17/2.0,7226.71
2009/12/17/2.5,7095.34
2009/12/17/3.0,6977.07
2009/12/17/3.5,6935.46
2009/12/17/4.0,6978.43
2009/12/17/4.5,7290.27
2009/12/17/5.0,7423.81
2009/12/17/5.5,7994.86
2009/12/17/6.0,8583.67
2009/12/17/6.5,9087.39
2009/12/17/7.0,9708.02
2009/12/17/7.5,10205.12
2009/12/17/8.0,10705.84
2009/12/17/8.5,11168.66
2009/12/17/9.0,11528.17
2009/12/17/9.5,11957.4
2009/12/17/10.0,12240.38
2009/12/17/10.5,12418.85
2009/12/17/11.0,12584.41
2009/12/17/11.5,12877.25
2009/12/17/12.0,13015.44
2009/12/17/12.5,13119.77
2009/12/17/13.0,13203.28
2009/12/17/13.5,13295.62
2009/12/17/14.0,13254.33
2009/12/17/14.5,13178.83
2009/12/17/15.0,13230.02
2009/12/17/15.5,13357.59
2009/12/17/16.0,13435
2009/12/17/16.5,13336.67
2009/12/17/17.0,13241.75
2009/12/17/17.5,12879.56
2009/12/17/18.0,12615.07
2009/12/17/18.5,12270.74
2009/12/17/19.0,12016.89
2009/12/17/19.5,11942.85
2009/12/17/20.0,11858.01
2009/12/17/20.5,11511.12
2009/12/17/21.0,11116.46
2009/12/17/21.5,10920.43
2009/12/17/22.0,10384.6
2009/12/17/22.5,9908.24
2009/12/17/23.0,9419.33
2009/12/17/23.5,8943.16
2009/12/18/0.0,8635.73
2009/12/18/0.5,8392.97
2009/12/18/1.0,8096.81
2009/12/18/1.5,7751.71
2009/12/18/2.0,7479.97
2009/12/18/2.5,7258.06
2009/12/18/3.0,7161.41
2009/12/18/3.5,7135.81
2009/12/18/4.0,7120.13
2009/12/18/4.5,7316.02
2009/12/18/5.0,7568.68
2009/12/18/5.5,8051.29
2009/12/18/6.0,8598.95
2009/12/18/6.5,9035.95
2009/12/18/7.0,9544.29
2009/12/18/7.5,9795.14
2009/12/18/8.0,10025.4
2009/12/18/8.5,10276.24
2009/12/18/9.0,10435.12
2009/12/18/9.5,10444.04
2009/12/18/10.0,10454.33
2009/12/18/10.5,10429.4
2009/12/18/11.0,10346.48
2009/12/18/11.5,10241.45
2009/12/18/12.0,10144.39
2009/12/18/12.5,10005.01
2009/12/18/13.0,9821.61
2009/12/18/13.5,9827.68
2009/12/18/14.0,9729.62
2009/12/18/14.5,9620.06
2009/12/18/15.0,9556.03
2009/12/18/15.5,9546.86
2009/12/18/16.0,9595.48
2009/12/18/16.5,9514.61
2009/12/18/17.0,9432.18
2009/12/18/17.5,9183.95
2009/12/18/18.0,9034.41
2009/12/18/18.5,8873.51
2009/12/18/19.0,8724.17
2009/12/18/19.5,8688.28
2009/12/18/20.0,8723.84
2009/12/18/20.5,8578.34
2009/12/18/21.0,8376.68
2009/12/18/21.5,8442.81
2009/12/18/22.0,8351.37
2009/12/18/22.5,8351.69
2009/12/18/23.0,8236.82
2009/12/18/23.5,8023.52
2009/12/19/0.0,7839.99
2009/12/19/0.5,7566.67
2009/12/19/1.0,7320.77
2009/12/19/1.5,7004.31
2009/12/19/2.0,6727.16
2009/12/19/2.5,6480.24
2009/12/19/3.0,6356.01
2009/12/19/3.5,6343.53
2009/12/19/4.0,6354.69
2009/12/19/4.5,6466.11
2009/12/19/5.0,6470.32
2009/12/19/5.5,6730.4
2009/12/19/6.0,7029.39
2009/12/19/6.5,7317.43
2009/12/19/7.0,7726.04
2009/12/19/7.5,8064.52
2009/12/19/8.0,8472.44
2009/12/19/8.5,8855.89
2009/12/19/9.0,9050.06
2009/12/19/9.5,9145.95
2009/12/19/10.0,9166.95
2009/12/19/10.5,9168.29
2009/12/19/11.0,9137.3
2009/12/19/11.5,9200.98
2009/12/19/12.0,9237.36
2009/12/19/12.5,9237.53
2009/12/19/13.0,9279.59
2009/12/19/13.5,9297.98
2009/12/19/14.0,9300.62
2009/12/19/14.5,9333.59
2009/12/19/15.0,9348.81
2009/12/19/15.5,9349.22
2009/12/19/16.0,9314.49
2009/12/19/16.5,9115.81
2009/12/19/17.0,9115.06
2009/12/19/17.5,8967.18
2009/12/19/18.0,8764.84
2009/12/19/18.5,8555.3
2009/12/19/19.0,8464.15
2009/12/19/19.5,8506.73
2009/12/19/20.0,8555.91
2009/12/19/20.5,8421.17
2009/12/19/21.0,8204.54
2009/12/19/21.5,8155.53
2009/12/19/22.0,8117.47
2009/12/19/22.5,7996.79
2009/12/19/23.0,7769.66
2009/12/19/23.5,7497.56
2009/12/20/0.0,7338.69
2009/12/20/0.5,7087.13
2009/12/20/1.0,6923.41
2009/12/20/1.5,6659.54
2009/12/20/2.0,6496.42
2009/12/20/2.5,6317.67
2009/12/20/3.0,6248.72
2009/12/20/3.5,6211.5
2009/12/20/4.0,6201.51
2009/12/20/4.5,6283.6
2009/12/20/5.0,6277.44
2009/12/20/5.5,6372.05
2009/12/20/6.0,6573.42
2009/12/20/6.5,6778.62
2009/12/20/7.0,7094.66
2009/12/20/7.5,7517.92
2009/12/20/8.0,7784.12
2009/12/20/8.5,8082.3
2009/12/20/9.0,8240.44
2009/12/20/9.5,8352.72
2009/12/20/10.0,8412.89
2009/12/20/10.5,8434.1
2009/12/20/11.0,8434.14
2009/12/20/11.5,8412.09
2009/12/20/12.0,8451.67
2009/12/20/12.5,8403.79
2009/12/20/13.0,8350.14
2009/12/20/13.5,8266.91
2009/12/20/14.0,8309.37
2009/12/20/14.5,8256.5
2009/12/20/15.0,8365.22
2009/12/20/15.5,8346.57
2009/12/20/16.0,8419.14
2009/12/20/16.5,8371.16
2009/12/20/17.0,8458.74
2009/12/20/17.5,8440.88
2009/12/20/18.0,8402.5
2009/12/20/18.5,8409.34
2009/12/20/19.0,8346.26
2009/12/20/19.5,8478.94
2009/12/20/20.0,8533.34
2009/12/20/20.5,8396.2
2009/12/20/21.0,8206.64
2009/12/20/21.5,8180.44
2009/12/20/22.0,7986.01
2009/12/20/22.5,7846.58
2009/12/20/23.0,7669.17
2009/12/20/23.5,7446.21
2009/12/21/0.0,7268.97
2009/12/21/0.5,7133.32
2009/12/21/1.0,6995.22
2009/12/21/1.5,6740.54
2009/12/21/2.0,6597.67
2009/12/21/2.5,6509.81
2009/12/21/3.0,6382.97
2009/12/21/3.5,6421.74
2009/12/21/4.0,6487.62
2009/12/21/4.5,6756.05
2009/12/21/5.0,6993.45
2009/12/21/5.5,7379.78
2009/12/21/6.0,7928.6
2009/12/21/6.5,8371.9
2009/12/21/7.0,8884.08
2009/12/21/7.5,9221.18
2009/12/21/8.0,9570.82
2009/12/21/8.5,9790.68
2009/12/21/9.0,10001.97
2009/12/21/9.5,10173.24
2009/12/21/10.0,10255.57
2009/12/21/10.5,10364.77
2009/12/21/11.0,10381.53
2009/12/21/11.5,10457.4
2009/12/21/12.0,10552.01
2009/12/21/12.5,10640.9
2009/12/21/13.0,10707.43
2009/12/21/13.5,10704.12
2009/12/21/14.0,10593.8
2009/12/21/14.5,10587.37
2009/12/21/15.0,10581.13
2009/12/21/15.5,10580.71
2009/12/21/16.0,10715.93
2009/12/21/16.5,10545.91
2009/12/21/17.0,10441.22
2009/12/21/17.5,10110.5
2009/12/21/18.0,9942.23
2009/12/21/18.5,9685.33
2009/12/21/19.0,9515.83
2009/12/21/19.5,9558.48
2009/12/21/20.0,9468.75
2009/12/21/20.5,9197.2
2009/12/21/21.0,8988.38
2009/12/21/21.5,8930.88
2009/12/21/22.0,8754.18
2009/12/21/22.5,8674.86
2009/12/21/23.0,8511.27
2009/12/21/23.5,8233.39
2009/12/22/0.0,8009.89
2009/12/22/0.5,7816.66
2009/12/22/1.0,7570.61
2009/12/22/1.5,7293.19
2009/12/22/2.0,6982.73
2009/12/22/2.5,6803.98
2009/12/22/3.0,6666.02
2009/12/22/3.5,6636.71
2009/12/22/4.0,6727.47
2009/12/22/4.5,6932.27
2009/12/22/5.0,7100.08
2009/12/22/5.5,7541.2
2009/12/22/6.0,8100.67
2009/12/22/6.5,8476.32
2009/12/22/7.0,8966.65
2009/12/22/7.5,9322.94
2009/12/22/8.0,9661.61
2009/12/22/8.5,10021.45
2009/12/22/9.0,10218.05
2009/12/22/9.5,10461.39
2009/12/22/10.0,10580.8
2009/12/22/10.5,10776.13
2009/12/22/11.0,10903.57
2009/12/22/11.5,11095.89
2009/12/22/12.0,11192.92
2009/12/22/12.5,11425.21
2009/12/22/13.0,11505.1
2009/12/22/13.5,11574.85
2009/12/22/14.0,11637.83
2009/12/22/14.5,11648.13
2009/12/22/15.0,11654.75
2009/12/22/15.5,11673.63
2009/12/22/16.0,11708.24
2009/12/22/16.5,11622.3
2009/12/22/17.0,11504.99
2009/12/22/17.5,11189.07
2009/12/22/18.0,10994.81
2009/12/22/18.5,10588.34
2009/12/22/19.0,10341.24
2009/12/22/19.5,10295.88
2009/12/22/20.0,10299.28
2009/12/22/20.5,10074.23
2009/12/22/21.0,9728.48
2009/12/22/21.5,9639.63
2009/12/22/22.0,9344.84
2009/12/22/22.5,9023.74
2009/12/22/23.0,8808.23
2009/12/22/23.5,8473.88
2009/12/23/0.0,8140.31
2009/12/23/0.5,7812.64
2009/12/23/1.0,7575.88
2009/12/23/1.5,7267
2009/12/23/2.0,6966.04
2009/12/23/2.5,6743.28
2009/12/23/3.0,6659.87
2009/12/23/3.5,6701.53
2009/12/23/4.0,6721.38
2009/12/23/4.5,6888.33
2009/12/23/5.0,6954.96
2009/12/23/5.5,7393.04
2009/12/23/6.0,7919.74
2009/12/23/6.5,8391.37
2009/12/23/7.0,8826.64
2009/12/23/7.5,9300.04
2009/12/23/8.0,9753.04
2009/12/23/8.5,10131.59
2009/12/23/9.0,10392.52
2009/12/23/9.5,10635.3
2009/12/23/10.0,10858.01
2009/12/23/10.5,11049.55
2009/12/23/11.0,11206.23
2009/12/23/11.5,11381.66
2009/12/23/12.0,11469.45
2009/12/23/12.5,11600.18
2009/12/23/13.0,11729.58
2009/12/23/13.5,11870.5
2009/12/23/14.0,11975.84
2009/12/23/14.5,12037.92
2009/12/23/15.0,11958.2
2009/12/23/15.5,11849.11
2009/12/23/16.0,11754.31
2009/12/23/16.5,11589
2009/12/23/17.0,11549.87
2009/12/23/17.5,11254.89
2009/12/23/18.0,10968.56
2009/12/23/18.5,10642.52
2009/12/23/19.0,10442.06
2009/12/23/19.5,10397.22
2009/12/23/20.0,10400.72
2009/12/23/20.5,10232.76
2009/12/23/21.0,9891.33
2009/12/23/21.5,9765.57
2009/12/23/22.0,9545.16
2009/12/23/22.5,9318.62
2009/12/23/23.0,8961.57
2009/12/23/23.5,8578.31
2009/12/24/0.0,8291.48
2009/12/24/0.5,7956.42
2009/12/24/1.0,7660.47
2009/12/24/1.5,7329.29
2009/12/24/2.0,7016.94
2009/12/24/2.5,6782.82
